secid,date,ticker,close,cfadj,shrout
143439,20110527,TSLA,29.55,1,95633
143439,20110531,TSLA,30.14,1,95633
143439,20110601,TSLA,28.517,1,95633
143439,20110602,TSLA,28.76,1,95633
143439,20110603,TSLA,30.13,1,95633
143439,20110606,TSLA,28.7,1,95633
143439,20110607,TSLA,28.37,1,102841
143439,20110608,TSLA,27.12,1,102841
143439,20110609,TSLA,27.62,1,102841
143439,20110610,TSLA,27.86,1,102841
143439,20110613,TSLA,28.43,1,102841
143439,20110614,TSLA,28.6,1,102841
143439,20110615,TSLA,27.32,1,102841
143439,20110616,TSLA,26.5,1,102841
143439,20110617,TSLA,26.5,1,102841
143439,20110620,TSLA,26.01,1,102841
143439,20110621,TSLA,27.53,1,102841
143439,20110622,TSLA,27.21,1,102841
143439,20110623,TSLA,27.71,1,102841
143439,20110624,TSLA,27.565,1,102841
143439,20110627,TSLA,27.46,1,102841
143439,20110628,TSLA,28.11,1,102841
143439,20110629,TSLA,28.29,1,102841
143439,20110630,TSLA,29.13,1,102841
143439,20110701,TSLA,29.02,1,102841
143439,20110705,TSLA,29.14,1,102841
143439,20110706,TSLA,28.96,1,102841
143439,20110707,TSLA,29.73,1,102841
143439,20110708,TSLA,28.81,1,102841
143439,20110711,TSLA,28.35,1,102841
143439,20110712,TSLA,28.17,1,102841
143439,20110713,TSLA,28.64,1,102841
143439,20110714,TSLA,27.61,1,102841
143439,20110715,TSLA,27.58,1,102841
143439,20110718,TSLA,27.23,1,102841
143439,20110719,TSLA,27.89,1,102841
143439,20110720,TSLA,28.69,1,102841
143439,20110721,TSLA,28.7,1,102841
143439,20110722,TSLA,29.29,1,102841
143439,20110725,TSLA,28.49,1,102841
143439,20110726,TSLA,28,1,102841
143439,20110727,TSLA,27.64,1,102841
143439,20110728,TSLA,28.17,1,102841
143439,20110729,TSLA,28.17,1,102841
143439,20110801,TSLA,28.77,1,102841
143439,20110802,TSLA,27.34,1,102841
143439,20110803,TSLA,27.2,1,102841
143439,20110804,TSLA,24.75,1,102841
143439,20110805,TSLA,24.24,1,102841
143439,20110808,TSLA,23.64,1,102841
143439,20110809,TSLA,25.06,1,102841
143439,20110810,TSLA,23.82,1,102841
143439,20110811,TSLA,25.3,1,102841
143439,20110812,TSLA,26.31,1,102841
143439,20110815,TSLA,26.23,1,102841
143439,20110816,TSLA,26.1,1,104018
143439,20110817,TSLA,25.83,1,104018
143439,20110818,TSLA,24.26,1,104018
143439,20110819,TSLA,22.3,1,104018
143439,20110822,TSLA,21.95,1,104018
143439,20110823,TSLA,22.96,1,104018
143439,20110824,TSLA,23.87,1,104018
143439,20110825,TSLA,23.11,1,104018
143439,20110826,TSLA,23.73,1,104018
143439,20110829,TSLA,24.71,1,104018
143439,20110830,TSLA,24.63,1,104018
143439,20110831,TSLA,24.74,1,104018
143439,20110901,TSLA,24,1,104018
143439,20110902,TSLA,23.07,1,104018
143439,20110906,TSLA,22.94,1,104018
143439,20110907,TSLA,23.84,1,104018
143439,20110908,TSLA,23.61,1,104018
143439,20110909,TSLA,22.97,1,104018
143439,20110912,TSLA,22.88,1,104018
143439,20110913,TSLA,24.08,1,104018
143439,20110914,TSLA,24.34,1,104018
143439,20110915,TSLA,24.82,1,104018
143439,20110916,TSLA,25.8,1,104018
143439,20110919,TSLA,25.77,1,104018
143439,20110920,TSLA,26.01,1,104018
143439,20110921,TSLA,25.85,1,104018
143439,20110922,TSLA,25.63,1,104018
143439,20110923,TSLA,26.38,1,104018
143439,20110926,TSLA,25.52,1,104018
143439,20110927,TSLA,26.19,1,104018
143439,20110928,TSLA,24.59,1,104018
143439,20110929,TSLA,24.12,1,104018
143439,20110930,TSLA,24.39,1,104018
143439,20111003,TSLA,23.73,1,104018
143439,20111004,TSLA,23.66,1,104018
143439,20111005,TSLA,25.37,1,104018
143439,20111006,TSLA,26.96,1,104018
143439,20111007,TSLA,26.99,1,104018
143439,20111010,TSLA,27.88,1,104018
143439,20111011,TSLA,27.61,1,104018
143439,20111012,TSLA,27.8,1,104018
143439,20111013,TSLA,27.94,1,104018
143439,20111014,TSLA,28.05,1,104018
143439,20111017,TSLA,27.42,1,104018
143439,20111018,TSLA,28.34,1,104018
143439,20111019,TSLA,27.57,1,104018
143439,20111020,TSLA,27.34,1,104018
143439,20111021,TSLA,28.03,1,104018
143439,20111024,TSLA,28.55,1,104018
143439,20111025,TSLA,28.25,1,104018
143439,20111026,TSLA,27.98,1,104018
143439,20111027,TSLA,28.76,1,104018
143439,20111028,TSLA,29.87,1,104018
143439,20111031,TSLA,29.37,1,104018
143439,20111101,TSLA,28.88,1,104018
143439,20111102,TSLA,28.71,1,104018
143439,20111103,TSLA,32.46,1,104018
143439,20111104,TSLA,32.31,1,104018
143439,20111107,TSLA,31.27,1,104018
143439,20111108,TSLA,31.84,1,104018
143439,20111109,TSLA,30.88,1,104018
143439,20111110,TSLA,31.33,1,104018
143439,20111111,TSLA,33.64,1,104018
143439,20111114,TSLA,33.22,1,104018
143439,20111115,TSLA,33.93,1,104299
143439,20111116,TSLA,34.94,1,104299
143439,20111117,TSLA,33.68,1,104299
143439,20111118,TSLA,32.6,1,104299
143439,20111121,TSLA,31.76,1,104299
143439,20111122,TSLA,32.07,1,104299
143439,20111123,TSLA,31.45,1,104299
143439,20111125,TSLA,31.66,1,104299
143439,20111128,TSLA,32.56,1,104299
143439,20111129,TSLA,31.75,1,104299
143439,20111130,TSLA,32.74,1,104299
143439,20111201,TSLA,32.6,1,104299
143439,20111202,TSLA,33.3,1,104299
143439,20111205,TSLA,34.42,1,104299
143439,20111206,TSLA,34.87,1,104299
143439,20111207,TSLA,34.19,1,104299
143439,20111208,TSLA,30.89,1,104299
143439,20111209,TSLA,31.04,1,104299
143439,20111212,TSLA,30.41,1,104299
143439,20111213,TSLA,29.45,1,104299
143439,20111214,TSLA,28.53,1,104299
143439,20111215,TSLA,28.62,1,104299
143439,20111216,TSLA,28,1,104299
143439,20111219,TSLA,27.75,1,104299
143439,20111220,TSLA,27.9,1,104299
143439,20111221,TSLA,27.57,1,104299
143439,20111222,TSLA,27.77,1,104299
143439,20111223,TSLA,27.9,1,104299
143439,20111227,TSLA,28.57,1,104299
143439,20111228,TSLA,28.51,1,104299
143439,20111229,TSLA,28.73,1,104299
143439,20111230,TSLA,28.56,1,104299
143439,20120103,TSLA,28.08,1,104299
143439,20120104,TSLA,27.71,1,104299
143439,20120105,TSLA,27.12,1,104299
143439,20120106,TSLA,26.91,1,104299
143439,20120109,TSLA,27.25,1,104299
143439,20120110,TSLA,27.62,1,104299
143439,20120111,TSLA,28.23,1,104299
143439,20120112,TSLA,28.25,1,104299
143439,20120113,TSLA,22.79,1,104299
143439,20120117,TSLA,26.6,1,104299
143439,20120118,TSLA,26.81,1,104299
143439,20120119,TSLA,26.76,1,104299
143439,20120120,TSLA,26.6,1,104299
143439,20120123,TSLA,26.77,1,104299
143439,20120124,TSLA,27.42,1,104299
143439,20120125,TSLA,27.97,1,104299
143439,20120126,TSLA,28.94,1,104299
143439,20120127,TSLA,29.33,1,104299
143439,20120130,TSLA,29.57,1,104299
143439,20120131,TSLA,29.07,1,104299
143439,20120201,TSLA,29.58,1,104299
143439,20120202,TSLA,30.25,1,104299
143439,20120203,TSLA,31.15,1,104299
143439,20120206,TSLA,31.8,1,104299
143439,20120207,TSLA,31.6,1,104299
143439,20120208,TSLA,31.93,1,104299
143439,20120209,TSLA,32.58,1,104299
143439,20120210,TSLA,31.1,1,104299
143439,20120213,TSLA,31.49,1,104299
143439,20120214,TSLA,33.17,1,104299
143439,20120215,TSLA,33.6,1,104299
143439,20120216,TSLA,34.18,1,104299
143439,20120217,TSLA,34.97,1,104299
143439,20120221,TSLA,34.5,1,104299
143439,20120222,TSLA,34.22,1,104299
143439,20120223,TSLA,34.53,1,104299
143439,20120224,TSLA,33.75,1,104299
143439,20120227,TSLA,33.62,1,104299
143439,20120228,TSLA,33.81,1,104299
143439,20120229,TSLA,33.41,1,104604
143439,20120301,TSLA,34.41,1,104604
143439,20120302,TSLA,34.04,1,104604
143439,20120305,TSLA,33.77,1,104604
143439,20120306,TSLA,33.11,1,104604
143439,20120307,TSLA,33.12,1,104604
143439,20120308,TSLA,33.07,1,104604
143439,20120309,TSLA,34.74,1,104604
143439,20120312,TSLA,36.01,1,104604
143439,20120313,TSLA,36.09,1,104604
143439,20120314,TSLA,35.29,1,104604
143439,20120315,TSLA,35,1,104604
143439,20120316,TSLA,35.32,1,104604
143439,20120319,TSLA,34.98,1,104604
143439,20120320,TSLA,34.96,1,104604
143439,20120321,TSLA,35.15,1,104604
143439,20120322,TSLA,34.4,1,104604
143439,20120323,TSLA,34.08,1,104604
143439,20120326,TSLA,37.4,1,104604
143439,20120327,TSLA,37.94,1,104604
143439,20120328,TSLA,37.85,1,104604
143439,20120329,TSLA,37.33,1,104604
143439,20120330,TSLA,37.24,1,104604
143439,20120402,TSLA,36.58,1,104604
143439,20120403,TSLA,38.01,1,104604
143439,20120404,TSLA,35,1,104604
143439,20120405,TSLA,34.48,1,104604
143439,20120409,TSLA,33.15,1,104604
143439,20120410,TSLA,32.46,1,104604
143439,20120411,TSLA,33.09,1,104604
143439,20120412,TSLA,33.44,1,104604
143439,20120413,TSLA,33.59,1,104604
143439,20120416,TSLA,32.25,1,104604
143439,20120417,TSLA,32.24,1,105170
143439,20120418,TSLA,32.66,1,105170
143439,20120419,TSLA,33.16,1,105170
143439,20120420,TSLA,33.16,1,105170
143439,20120423,TSLA,31.94,1,105170
143439,20120424,TSLA,31.82,1,105170
143439,20120425,TSLA,32.91,1,105170
143439,20120426,TSLA,33.49,1,105170
143439,20120427,TSLA,33.34,1,105170
143439,20120430,TSLA,33.13,1,105170
143439,20120501,TSLA,33.78,1,105170
143439,20120502,TSLA,33.94,1,105170
143439,20120503,TSLA,32.46,1,105170
143439,20120504,TSLA,31.83,1,105170
143439,20120507,TSLA,32.47,1,105170
143439,20120508,TSLA,30.19,1,105170
143439,20120509,TSLA,30.06,1,105170
143439,20120510,TSLA,32.96,1,105170
143439,20120511,TSLA,32.25,1,105170
143439,20120514,TSLA,30.06,1,105214
143439,20120515,TSLA,29.43,1,105214
143439,20120516,TSLA,29.18,1,105214
143439,20120517,TSLA,28.57,1,105214
143439,20120518,TSLA,27.56,1,105214
143439,20120521,TSLA,28.77,1,105214
143439,20120522,TSLA,30.79,1,105214
143439,20120523,TSLA,31.02,1,105214
143439,20120524,TSLA,30.32,1,105214
143439,20120525,TSLA,29.81,1,105214
143439,20120529,TSLA,31.69,1,105214
143439,20120530,TSLA,30.41,1,105214
143439,20120531,TSLA,29.5,1,105214
143439,20120601,TSLA,28.15,1,105214
143439,20120604,TSLA,27.88,1,105214
143439,20120605,TSLA,27.91,1,105214
143439,20120606,TSLA,29.22,1,105214
143439,20120607,TSLA,28.93,1,105214
143439,20120608,TSLA,30.08,1,105214
143439,20120611,TSLA,29.12,1,105214
143439,20120612,TSLA,29.66,1,105214
143439,20120613,TSLA,29.77,1,105214
143439,20120614,TSLA,29.39,1,105214
143439,20120615,TSLA,29.91,1,105214
143439,20120618,TSLA,31.84,1,105214
143439,20120619,TSLA,32.09,1,105214
143439,20120620,TSLA,33.78,1,105214
143439,20120621,TSLA,32.19,1,105214
143439,20120622,TSLA,33.785,1,105214
143439,20120625,TSLA,33.11,1,105214
143439,20120626,TSLA,31.61,1,105214
143439,20120627,TSLA,31.96,1,105214
143439,20120628,TSLA,31.41,1,105214
143439,20120629,TSLA,31.29,1,105214
143439,20120702,TSLA,30.4,1,105214
143439,20120703,TSLA,30.66,1,105214
143439,20120705,TSLA,31.23,1,105214
143439,20120706,TSLA,30.99,1,105214
143439,20120709,TSLA,31.49,1,105214
143439,20120710,TSLA,31.27,1,105214
143439,20120711,TSLA,31.51,1,105214
143439,20120712,TSLA,32.7,1,105214
143439,20120713,TSLA,34.25,1,105214
143439,20120716,TSLA,35.96,1,105214
143439,20120717,TSLA,33.35,1,105214
143439,20120718,TSLA,32.15,1,105214
143439,20120719,TSLA,32.27,1,105214
143439,20120720,TSLA,31.79,1,105214
143439,20120723,TSLA,30.66,1,105214
143439,20120724,TSLA,29.84,1,105214
143439,20120725,TSLA,28.95,1,105214
143439,20120726,TSLA,28.13,1,105214
143439,20120727,TSLA,29.51,1,105214
143439,20120730,TSLA,27.35,1,105214
143439,20120731,TSLA,27.42,1,105214
143439,20120801,TSLA,26.25,1,105214
143439,20120802,TSLA,26.1,1,105214
143439,20120803,TSLA,27.27,1,105214
143439,20120806,TSLA,28.27,1,105432
143439,20120807,TSLA,30.25,1,105432
143439,20120808,TSLA,29.09,1,105432
143439,20120809,TSLA,29.41,1,105432
143439,20120810,TSLA,29.94,1,105432
143439,20120813,TSLA,31.17,1,105432
143439,20120814,TSLA,29.42,1,105432
143439,20120815,TSLA,29.4,1,105432
143439,20120816,TSLA,30.3,1,105432
143439,20120817,TSLA,30.01,1,105432
143439,20120820,TSLA,29.51,1,105432
143439,20120821,TSLA,29.11,1,105432
143439,20120822,TSLA,29.95,1,105432
143439,20120823,TSLA,30.73,1,105432
143439,20120824,TSLA,29.5,1,105432
143439,20120827,TSLA,28.32,1,105432
143439,20120828,TSLA,28.69,1,105432
143439,20120829,TSLA,28.41,1,105432
143439,20120830,TSLA,28.41,1,105432
143439,20120831,TSLA,28.52,1,105432
143439,20120904,TSLA,28.14,1,105432
143439,20120905,TSLA,27.94,1,105432
143439,20120906,TSLA,28.55,1,105432
143439,20120907,TSLA,29.35,1,105432
143439,20120910,TSLA,27.37,1,105432
143439,20120911,TSLA,27.8,1,105432
143439,20120912,TSLA,28.28,1,105432
143439,20120913,TSLA,29.48,1,105432
143439,20120914,TSLA,30.39,1,105432
143439,20120917,TSLA,32.54,1,105432
143439,20120918,TSLA,31.34,1,105432
143439,20120919,TSLA,31.05,1,105432
143439,20120920,TSLA,30.9,1,105432
143439,20120921,TSLA,30.02,1,105432
143439,20120924,TSLA,30.66,1,105432
143439,20120925,TSLA,27.66,1,105432
143439,20120926,TSLA,27.54,1,105762
143439,20120927,TSLA,28.49,1,105762
143439,20120928,TSLA,29.28,1,105762
143439,20121001,TSLA,29.16,1,112688
143439,20121002,TSLA,29.8,1,112688
143439,20121003,TSLA,29.3,1,112688
143439,20121004,TSLA,29.4,1,112688
143439,20121005,TSLA,28.89,1,112688
143439,20121008,TSLA,29.25,1,112688
143439,20121009,TSLA,28.37,1,112688
143439,20121010,TSLA,28.4,1,112688
143439,20121011,TSLA,28.32,1,112688
143439,20121012,TSLA,27.64,1,112688
143439,20121015,TSLA,27.33,1,112688
143439,20121016,TSLA,28.06,1,112688
143439,20121017,TSLA,28.8191,1,112688
143439,20121018,TSLA,28.04,1,112688
143439,20121019,TSLA,27.74,1,112688
143439,20121022,TSLA,27.85,1,112688
143439,20121023,TSLA,28.39,1,112688
143439,20121024,TSLA,27.42,1,112688
143439,20121025,TSLA,27.52,1,112688
143439,20121026,TSLA,27.38,1,112688
143439,20121031,TSLA,28.1314,1,112688
143439,20121101,TSLA,29.2454,1,112688
143439,20121102,TSLA,28.9182,1,112688
143439,20121105,TSLA,31.5,1,112688
143439,20121106,TSLA,31.15,1,112688
143439,20121107,TSLA,31.54,1,112688
143439,20121108,TSLA,31.31,1,112688
143439,20121109,TSLA,30.32,1,113779
143439,20121112,TSLA,31.07,1,113779
143439,20121113,TSLA,31.6143,1,113779
143439,20121114,TSLA,31.38,1,113779
143439,20121115,TSLA,30.82,1,113779
143439,20121116,TSLA,31.8399,1,113779
143439,20121119,TSLA,32.92,1,113779
143439,20121120,TSLA,33,1,113779
143439,20121121,TSLA,32.47,1,113779
143439,20121123,TSLA,32.13,1,113779
143439,20121126,TSLA,32.27,1,113779
143439,20121127,TSLA,32.15,1,113779
143439,20121128,TSLA,33.23,1,113779
143439,20121129,TSLA,33.69,1,113779
143439,20121130,TSLA,33.82,1,113779
143439,20121203,TSLA,34.62,1,113779
143439,20121204,TSLA,33.9,1,113779
143439,20121205,TSLA,33.71,1,113779
143439,20121206,TSLA,33.9,1,113779
143439,20121207,TSLA,34.17,1,113779
143439,20121210,TSLA,34.57,1,113779
143439,20121211,TSLA,35.28,1,113779
143439,20121212,TSLA,35.26,1,113779
143439,20121213,TSLA,33.61,1,113779
143439,20121214,TSLA,33.81,1,113779
143439,20121217,TSLA,34.4,1,113779
143439,20121218,TSLA,34.59,1,113779
143439,20121219,TSLA,34.61,1,113779
143439,20121220,TSLA,34.43,1,113779
143439,20121221,TSLA,34,1,113779
143439,20121224,TSLA,34.28,1,113779
143439,20121226,TSLA,33.59,1,113779
143439,20121227,TSLA,33.69,1,113779
143439,20121228,TSLA,33.22,1,113779
143439,20121231,TSLA,33.87,1,113779
143439,20130102,TSLA,35.36,1,113779
143439,20130103,TSLA,34.77,1,113779
143439,20130104,TSLA,34.4,1,113779
143439,20130107,TSLA,34.34,1,113779
143439,20130108,TSLA,33.68,1,113779
143439,20130109,TSLA,33.64,1,113779
143439,20130110,TSLA,33.53,1,113779
143439,20130111,TSLA,32.91,1,113779
143439,20130114,TSLA,33.26,1,113779
143439,20130115,TSLA,33.9,1,113779
143439,20130116,TSLA,34.1,1,113779
143439,20130117,TSLA,34.38,1,113779
143439,20130118,TSLA,34.52,1,113779
143439,20130122,TSLA,35.19,1,113779
143439,20130123,TSLA,36,1,113779
143439,20130124,TSLA,36.99,1,113779
143439,20130125,TSLA,36.98,1,113779
143439,20130128,TSLA,38.03,1,113779
143439,20130129,TSLA,37.95,1,113779
143439,20130130,TSLA,37.52,1,113779
143439,20130131,TSLA,37.51,1,113779
143439,20130201,TSLA,38.3,1,113779
143439,20130204,TSLA,37.74,1,113779
143439,20130205,TSLA,38.13,1,113779
143439,20130206,TSLA,39.17,1,113779
143439,20130207,TSLA,39.48,1,113779
143439,20130208,TSLA,39.24,1,113779
143439,20130211,TSLA,38.42,1,113779
143439,20130212,TSLA,37.89,1,113779
143439,20130213,TSLA,38.45,1,113779
143439,20130214,TSLA,38.3,1,113779
143439,20130215,TSLA,37.04,1,113779
143439,20130219,TSLA,39.28,1,113779
143439,20130220,TSLA,38.54,1,113779
143439,20130221,TSLA,35.16,1,113779
143439,20130222,TSLA,36.11,1,113779
143439,20130225,TSLA,34.38,1,113779
143439,20130226,TSLA,34.43,1,113779
143439,20130227,TSLA,35.1,1,113779
143439,20130228,TSLA,34.83,1,113779
143439,20130301,TSLA,34.65,1,113779
143439,20130304,TSLA,35.58,1,113779
143439,20130305,TSLA,36.65,1,113779
143439,20130306,TSLA,37.69,1,113779
143439,20130307,TSLA,38.23,1,113779
143439,20130308,TSLA,38.47,1,113779
143439,20130311,TSLA,39.1,1,114518
143439,20130312,TSLA,39.12,1,114518
143439,20130313,TSLA,38.98,1,114518
143439,20130314,TSLA,36.85,1,114518
143439,20130315,TSLA,35.29,1,114518
143439,20130318,TSLA,35.15,1,114518
143439,20130319,TSLA,35.08,1,114518
143439,20130320,TSLA,35.95,1,114518
143439,20130321,TSLA,36.01,1,114518
143439,20130322,TSLA,36.62,1,114518
143439,20130325,TSLA,37.53,1,114518
143439,20130326,TSLA,37.86,1,114518
143439,20130327,TSLA,38.16,1,114518
143439,20130328,TSLA,37.89,1,114518
143439,20130401,TSLA,43.93,1,114518
143439,20130402,TSLA,44.34,1,114518
143439,20130403,TSLA,41.1,1,114518
143439,20130404,TSLA,42.01,1,114518
143439,20130405,TSLA,41.37,1,114518
143439,20130408,TSLA,41.83,1,114518
143439,20130409,TSLA,40.5,1,114518
143439,20130410,TSLA,41.86,1,114518
143439,20130411,TSLA,43.59,1,114518
143439,20130412,TSLA,43.75,1,114518
143439,20130415,TSLA,43.3,1,114518
143439,20130416,TSLA,45.59,1,114518
143439,20130417,TSLA,45.45,1,114518
143439,20130418,TSLA,46.97,1,114518
143439,20130419,TSLA,47.83,1,115324
143439,20130422,TSLA,50.19,1,115324
143439,20130423,TSLA,51.01,1,115324
143439,20130424,TSLA,50.43,1,115324
143439,20130425,TSLA,52,1,115324
143439,20130426,TSLA,51.2,1,115324
143439,20130429,TSLA,54.94,1,115324
143439,20130430,TSLA,53.99,1,115324
143439,20130501,TSLA,53.28,1,115324
143439,20130502,TSLA,54.11,1,115324
143439,20130503,TSLA,54.55,1,115324
143439,20130506,TSLA,59.5,1,115324
143439,20130507,TSLA,55.51,1,115324
143439,20130508,TSLA,55.7865,1,115324
143439,20130509,TSLA,69.4,1,115324
143439,20130510,TSLA,76.764,1,115324
143439,20130513,TSLA,87.8,1,115553
143439,20130514,TSLA,83.24,1,115553
143439,20130515,TSLA,84.842,1,115553
143439,20130516,TSLA,92.248,1,115553
143439,20130517,TSLA,91.5,1,115553
143439,20130520,TSLA,89.94,1,115553
143439,20130521,TSLA,87.59,1,118555
143439,20130522,TSLA,87.24,1,118555
143439,20130523,TSLA,92.73,1,118555
143439,20130524,TSLA,97.08,1,118555
143439,20130528,TSLA,110.334,1,118555
143439,20130529,TSLA,104.629,1,118555
143439,20130530,TSLA,104.95,1,118555
143439,20130531,TSLA,97.76,1,118555
143439,20130603,TSLA,92.59,1,118555
143439,20130604,TSLA,94.84,1,118555
143439,20130605,TSLA,95.37,1,118555
143439,20130606,TSLA,97.35,1,118555
143439,20130607,TSLA,102.04,1,118555
143439,20130610,TSLA,100.05,1,118555
143439,20130611,TSLA,94.47,1,118555
143439,20130612,TSLA,97.73,1,118555
143439,20130613,TSLA,98.18,1,118555
143439,20130614,TSLA,100.3,1,118555
143439,20130617,TSLA,102.2,1,118555
143439,20130618,TSLA,103.39,1,118555
143439,20130619,TSLA,104.68,1,118555
143439,20130620,TSLA,100.65,1,118555
143439,20130621,TSLA,99.55,1,118555
143439,20130624,TSLA,101.49,1,118555
143439,20130625,TSLA,102.4,1,118555
143439,20130626,TSLA,105.72,1,118555
143439,20130627,TSLA,109.25,1,118555
143439,20130628,TSLA,107.36,1,118555
143439,20130701,TSLA,117.179,1,118555
143439,20130702,TSLA,117.82,1,118555
143439,20130703,TSLA,115.24,1,118555
143439,20130705,TSLA,120.09,1,118555
143439,20130708,TSLA,121.61,1,118555
143439,20130709,TSLA,123.45,1,118555
143439,20130710,TSLA,122.27,1,118555
143439,20130711,TSLA,125.61,1,118555
143439,20130712,TSLA,129.9,1,118555
143439,20130715,TSLA,127.26,1,118555
143439,20130716,TSLA,109.05,1,118555
143439,20130717,TSLA,120.25,1,118555
143439,20130718,TSLA,119.03,1,118555
143439,20130719,TSLA,119.68,1,118555
143439,20130722,TSLA,122.43,1,118555
143439,20130723,TSLA,122.74,1,118555
143439,20130724,TSLA,121.7,1,118555
143439,20130725,TSLA,124.07,1,118555
143439,20130726,TSLA,129.39,1,118555
143439,20130729,TSLA,134.62,1,118555
143439,20130730,TSLA,131.74,1,118555
143439,20130731,TSLA,134.28,1,118555
143439,20130801,TSLA,135.55,1,118555
143439,20130802,TSLA,138,1,118555
143439,20130805,TSLA,144.68,1,118555
143439,20130806,TSLA,142.15,1,118555
143439,20130807,TSLA,134.23,1,118555
143439,20130808,TSLA,153.48,1,118555
143439,20130809,TSLA,153,1,118555
143439,20130812,TSLA,147.38,1,121450
143439,20130813,TSLA,145.43,1,121450
143439,20130814,TSLA,139.36,1,121450
143439,20130815,TSLA,139.67,1,121450
143439,20130816,TSLA,142,1,121450
143439,20130819,TSLA,144.9,1,121450
143439,20130820,TSLA,149.58,1,121450
143439,20130821,TSLA,147.86,1,121450
143439,20130822,TSLA,157.1,1,121450
